"dtc","modelType","factory","serialStart","serialEnd","ecu","compFull","standard","event","symptom","condition","preDtc","causes","actions","mode"
"SID253 보정 메모리 EEPROM","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SPN 630 - STOP ENGINE - Engine ECU failure","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PID412 EGR 온도","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SPN 412 - None","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PID252 날짜","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SPN 252 - None","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PPID1604 Hydraulic Detent","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SW9129","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PPID1603 Gear Joystick","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SW4232","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID96 Rail pressure system","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SPN 1239 - Engine fault","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID232 SAE J1939 서브네트 1, 제어 링크 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","Communication failure","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PID173 배기 가스 온도","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","Engine fault","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PID105 흡입 매니폴드 온도","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","None","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"SID70 공기 흡입 히터 드라이버 #1","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","Engine fault","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID133 후처리 대량 유량 센서 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","Exhaust aftertreatment fault","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"SID3 인젝터 #3","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","Engine fault","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PPID1460 EATS 컴파트먼트 온도","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SE2545","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID149 Throttle control unit","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","CU2504","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID150 Fuel injection pump control unit ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","PSID150","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PPID1394 Engine emission status","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","PPID1394","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PPID264 Over speed, indicator lamp status","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","MA4235","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID107 Stop switch","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SW2506","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID111 후처리 버너 연료 펌프 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SPN 3471 - Engine diagnostic fault","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID116 속도 조절식 엔진 후처리 시스템 팬 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","MO2508","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PPID1400 BSS Accumulator charge valve ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","MA9619","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PPID1707 좌측 통행 PPRV","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","PWM9145","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PPID1708 우측 통행 PPRV","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","PWM9146","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PID110 엔진 냉각수 온도","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SE2706","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID72 기어 2 잘못된 비율 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","EF4220 (P0732)","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID109 입력 샤프트 센서 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SE4212 (P0725, P0726, P0727)","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID55 기어 솔레노이드 s6 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","MA4236 (P0964, P0966, P0967)","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID89 토크 관리 피드백 신호(LRTP) ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","EF4249 (P2641)","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"SID251 전원 공급","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","EF4236 (P0562, P0563, P0880, P0881, P0882, P0883, P0884)","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PPID1719 Crab Angle ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SE6408","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID238 데이터 링크, MID146 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","PSID238","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PPID1644 도저 블레이드 내림 선택 릴레이 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","RE9111","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PID65 브레이크 스위치 상태","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SE5203","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID138 외부 작업 조명, 뒤쪽 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","RE3502","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID55 Crab Angle, Left Offset Correction Solenoid ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","MA7705","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"SID127 연료 펌프 압축 어셈블리 #2 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","MA2310 ","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID129 붐 오프셋/유압 X1, 실렉터 밸브 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","MA9171","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PPID1334 물 펌프 릴레이","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","Water Digital Output Fault","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PSID115 팁 부스트 필터 밸브 ","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","MA2608","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
"PID172 공기 흡입부 온도","볼보 굴삭기 (Volvo Excavator)","창원 / 한국","0","999999","컨트롤 유니트 (ECU)",,"ISO 14229 / SAE J1939","고장 감지","SPN 172 - FMI [X]","시동 ON 또는 장비 운용 중","없음","센서/액추에이터 이상, 배선 단선/단락, 커넥터 접촉 불량","관련 하네스/배선 점검, 커넥터 체결 상태 확인, 부품 점검 및 교환","overwrite"
